SITEGRID_ID,STATION_ID,OBS_DATE,OBS_TIME,SAMPLE_DISTANCE,PROBE_DEPTH,SOIL_TEMP,TOTAL_IMPEDANCE,FIFE_DATA_CRTFCN_CODE,LAST_REVISION_DATE,source_file,cluster
8739-IPU,926,1989-08-07,nan,1.0,10,,247.87,PRE,22-JUN-90,9219mult.sim,
8739-IPU,926,1989-08-07,nan,2.0,10,,247.87,PRE,22-JUN-90,9219mult.sim,
8739-IPU,926,1989-08-07,nan,2.0,5,,243.57,PRE,22-JUN-90,9219mult.sim,
2133-IPU,906,1989-08-08,nan,1.0,5,,407.83,PRE,22-JUN-90,9220mult.sim,
2133-IPU,906,1989-08-08,nan,2.0,5,,407.83,PRE,22-JUN-90,9220mult.sim,
2133-IPU,906,1989-08-08,nan,2.0,10,,350.15,PRE,22-JUN-90,9220mult.sim,
2133-IPU,906,1989-08-08,nan,1.0,10,,350.15,PRE,22-JUN-90,9220mult.sim,
4439-IPU,916,1989-08-08,nan,1.0,5,,229.06,PRE,22-JUN-90,9220mult.sim,
4439-IPU,916,1989-08-08,nan,1.0,10,,230.39,PRE,22-JUN-90,9220mult.sim,
4439-IPU,916,1989-08-08,nan,1.0,5,,220.02,PRE,22-JUN-90,9220mult.sim,
4439-IPU,916,1989-08-08,nan,2.0,20,,631.18,PRE,22-JUN-90,9220mult.sim,
4439-IPU,916,1989-08-08,nan,2.0,10,,221.12,PRE,22-JUN-90,9220mult.sim,
4439-IPU,916,1989-08-08,nan,2.0,5,,222.53,PRE,22-JUN-90,9220mult.sim,
4439-IPU,916,1989-08-08,nan,1.0,20,,631.18,PRE,22-JUN-90,9220mult.sim,
4439-IPU,916,1989-08-08,nan,1.0,10,,216.76,PRE,22-JUN-90,9220mult.sim,
8739-IPU,926,1989-08-08,nan,1.0,10,,248.59,PRE,22-JUN-90,9220mult.sim,
8739-IPU,926,1989-08-08,nan,2.0,10,,248.59,PRE,22-JUN-90,9220mult.sim,
8739-IPU,926,1989-08-08,nan,1.0,5,,257.26,PRE,22-JUN-90,9220mult.sim,
8739-IPU,926,1989-08-08,nan,2.0,5,,257.26,PRE,22-JUN-90,9220mult.sim,
2133-IPU,906,1989-08-09,nan,1.0,5,,465.03,PRE,22-JUN-90,9221mult.sim,
2133-IPU,906,1989-08-09,nan,2.0,5,,465.03,PRE,22-JUN-90,9221mult.sim,
2133-IPU,906,1989-08-09,nan,2.0,10,,377.07,PRE,22-JUN-90,9221mult.sim,
2133-IPU,906,1989-08-09,nan,1.0,10,,377.07,PRE,22-JUN-90,9221mult.sim,
4439-IPU,916,1989-08-09,nan,1.0,5,,234.51,PRE,22-JUN-90,9221mult.sim,
4439-IPU,916,1989-08-09,nan,1.0,10,,238.22,PRE,22-JUN-90,9221mult.sim,
4439-IPU,916,1989-08-09,nan,2.0,20,,635.86,PRE,22-JUN-90,9221mult.sim,
4439-IPU,916,1989-08-09,nan,2.0,10,,231.0,PRE,22-JUN-90,9221mult.sim,
4439-IPU,916,1989-08-09,nan,2.0,5,,239.37,PRE,22-JUN-90,9221mult.sim,
4439-IPU,916,1989-08-09,nan,1.0,10,,227.56,PRE,22-JUN-90,9221mult.sim,
4439-IPU,916,1989-08-09,nan,1.0,20,,635.86,PRE,22-JUN-90,9221mult.sim,
4439-IPU,916,1989-08-09,nan,1.0,5,,252.43,PRE,22-JUN-90,9221mult.sim,
8739-IPU,926,1989-08-09,nan,1.0,5,,272.53,PRE,22-JUN-90,9221mult.sim,
8739-IPU,926,1989-08-09,nan,1.0,10,,250.68,PRE,22-JUN-90,9221mult.sim,
8739-IPU,926,1989-08-09,nan,2.0,5,,272.53,PRE,22-JUN-90,9221mult.sim,
8739-IPU,926,1989-08-09,nan,2.0,10,,250.68,PRE,22-JUN-90,9221mult.sim,
2133-IPU,906,1989-08-10,nan,1.0,5,,488.09,PRE,22-JUN-90,9222mult.sim,
2133-IPU,906,1989-08-10,nan,2.0,10,,399.27,PRE,22-JUN-90,9222mult.sim,
2133-IPU,906,1989-08-10,nan,1.0,10,,399.27,PRE,22-JUN-90,9222mult.sim,
2133-IPU,906,1989-08-10,nan,2.0,5,,488.09,PRE,22-JUN-90,9222mult.sim,
4439-IPU,916,1989-08-10,nan,1.0,5,,252.06,PRE,22-JUN-90,9222mult.sim,
4439-IPU,916,1989-08-10,nan,2.0,20,,590.78,PRE,22-JUN-90,9222mult.sim,
4439-IPU,916,1989-08-10,nan,2.0,10,,244.67,PRE,22-JUN-90,9222mult.sim,
4439-IPU,916,1989-08-10,nan,2.0,5,,260.21,PRE,22-JUN-90,9222mult.sim,
4439-IPU,916,1989-08-10,nan,1.0,10,,250.45,PRE,22-JUN-90,9222mult.sim,
4439-IPU,916,1989-08-10,nan,1.0,5,,283.07,PRE,22-JUN-90,9222mult.sim,
4439-IPU,916,1989-08-10,nan,1.0,10,,241.88,PRE,22-JUN-90,9222mult.sim,
4439-IPU,916,1989-08-10,nan,1.0,20,,590.78,PRE,22-JUN-90,9222mult.sim,
8739-IPU,926,1989-08-10,nan,1.0,5,,286.26,PRE,22-JUN-90,9222mult.sim,
8739-IPU,926,1989-08-10,nan,2.0,10,,254.53,PRE,22-JUN-90,9222mult.sim,
8739-IPU,926,1989-08-10,nan,2.0,5,,286.26,PRE,22-JUN-90,9222mult.sim,
8739-IPU,926,1989-08-10,nan,1.0,10,,254.53,PRE,22-JUN-90,9222mult.sim,
