"SITEGRID_ID","STATION_ID","OBS_DATE","OBS_TIME","SAMPLE_DISTANCE","PROBE_DEPTH","SOIL_TEMP","TOTAL_IMPEDANCE","FIFE_DATA_CRTFCN_CODE","LAST_REVISION_DATE","source_file"
"'4439-IPU'","11","10-AUG-87","2207","","10","27.1","267.46","'PRE    '","08-DEC-88","7222mult.sim"
"'4609-IPU'","17","10-AUG-87","1453","","10","22.4","293.01","'PRE    '","08-DEC-88","7222mult.sim"
"'4609-IPU'","17","10-AUG-87","1454","","5","22.5","327.32","'PRE    '","08-DEC-88","7222mult.sim"
"'4609-IPU'","17","10-AUG-87","1455","","10","21.4","402.96","'PRE    '","08-DEC-88","7222mult.sim"
"'4609-IPU'","17","10-AUG-87","1456","","5","21.1","358.5","'PRE    '","08-DEC-88","7222mult.sim"
"'4609-IPU'","17","10-AUG-87","2000","","5","31.5","353.28","'PRE    '","08-DEC-88","7222mult.sim"
"'4609-IPU'","17","10-AUG-87","2000","","10","28.6","300.99","'PRE    '","08-DEC-88","7222mult.sim"
"'4609-IPU'","17","10-AUG-87","2001","","10","27.9","375.08","'PRE    '","08-DEC-88","7222mult.sim"
"'4609-IPU'","17","10-AUG-87","2002","","5","29.8","339.54","'PRE    '","08-DEC-88","7222mult.sim"
"'4609-IPU'","17","10-AUG-87","2246","","10","30.5","302.47","'PRE    '","08-DEC-88","7222mult.sim"
"'4609-IPU'","17","10-AUG-87","2247","","5","31.9","352.09","'PRE    '","08-DEC-88","7222mult.sim"
"'4609-IPU'","17","10-AUG-87","2248","","5","29.8","338.2","'PRE    '","08-DEC-88","7222mult.sim"
"'4609-IPU'","17","10-AUG-87","2248","","10","29.8","371.71","'PRE    '","08-DEC-88","7222mult.sim"
"'8639-IPU'","21","10-AUG-87","1426","","10","23.6","286.88","'PRE    '","08-DEC-88","7222mult.sim"
"'8639-IPU'","21","10-AUG-87","1427","","5","22.8","609.98","'PRE    '","08-DEC-88","7222mult.sim"
"'8639-IPU'","21","10-AUG-87","1428","","10","22.6","344.89","'PRE    '","08-DEC-88","7222mult.sim"
"'8639-IPU'","21","10-AUG-87","1429","","5","22.1","546.3","'PRE    '","08-DEC-88","7222mult.sim"
"'8639-IPU'","21","10-AUG-87","1937","","5","36.6","541.23","'PRE    '","08-DEC-88","7222mult.sim"
"'8639-IPU'","21","10-AUG-87","1937","","10","28.8","271.48","'PRE    '","08-DEC-88","7222mult.sim"
"'8639-IPU'","21","10-AUG-87","1938","","10","28.6","322.85","'PRE    '","08-DEC-88","7222mult.sim"
"'8639-IPU'","21","10-AUG-87","1939","","5","32.2","481.04","'PRE    '","08-DEC-88","7222mult.sim"
"'8639-IPU'","21","10-AUG-87","2224","","10","31.8","265.75","'PRE    '","08-DEC-88","7222mult.sim"
"'8639-IPU'","21","10-AUG-87","2225","","10","31.9","314.29","'PRE    '","08-DEC-88","7222mult.sim"
"'8639-IPU'","21","10-AUG-87","2225","","5","37.7","536.81","'PRE    '","08-DEC-88","7222mult.sim"
"'8639-IPU'","21","10-AUG-87","2226","","5","34.8","514.65","'PRE    '","08-DEC-88","7222mult.sim"
"'2731-IPU'","1","11-AUG-87","1401","","10","22.7","242.85","'PRE    '","08-DEC-88","7223mult.sim"
"'2731-IPU'","1","11-AUG-87","1402","","10","22.0","244.95","'PRE    '","08-DEC-88","7223mult.sim"
"'2731-IPU'","1","11-AUG-87","1402","","5","21.7","313.84","'PRE    '","08-DEC-88","7223mult.sim"
"'2731-IPU'","1","11-AUG-87","1403","","5","21.5","282.21","'PRE    '","08-DEC-88","7223mult.sim"
"'4268-IPU'","32","11-AUG-87","1216","","5","21.6","359.01","'PRE    '","08-DEC-88","7223mult.sim"
"'4268-IPU'","32","11-AUG-87","1216","","10","22.9","330.54","'PRE    '","08-DEC-88","7223mult.sim"
"'4268-IPU'","32","11-AUG-87","1217","","10","23.0","379.19","'PRE    '","08-DEC-88","7223mult.sim"
"'4268-IPU'","32","11-AUG-87","1218","","5","21.6","999.99","'PRE    '","08-DEC-88","7223mult.sim"
"'4439-IPU'","11","11-AUG-87","1237","","10","22.1","221.6","'PRE    '","08-DEC-88","7223mult.sim"
"'4439-IPU'","11","11-AUG-87","1238","","5","21.3","227.25","'PRE    '","08-DEC-88","7223mult.sim"
"'4439-IPU'","11","11-AUG-87","1239","","10","21.9","279.93","'PRE    '","08-DEC-88","7223mult.sim"
"'4439-IPU'","11","11-AUG-87","1240","","5","20.7","320.1","'PRE    '","08-DEC-88","7223mult.sim"
"'4609-IPU'","17","11-AUG-87","1328","","5","22.1","307.64","'PRE    '","08-DEC-88","7223mult.sim"
"'4609-IPU'","17","11-AUG-87","1328","","10","22.8","283.88","'PRE    '","08-DEC-88","7223mult.sim"
"'4609-IPU'","17","11-AUG-87","1329","","10","21.1","364.41","'PRE    '","08-DEC-88","7223mult.sim"
"'4609-IPU'","17","11-AUG-87","1330","","5","21.8","384.18","'PRE    '","08-DEC-88","7223mult.sim"
"'8639-IPU'","21","11-AUG-87","1258","","5","22.4","626.07","'PRE    '","08-DEC-88","7223mult.sim"
"'8639-IPU'","21","11-AUG-87","1258","","10","24.8","284.82","'PRE    '","08-DEC-88","7223mult.sim"
"'8639-IPU'","21","11-AUG-87","1259","","10","23.8","342.5","'PRE    '","08-DEC-88","7223mult.sim"
"'8639-IPU'","21","11-AUG-87","1300","","5","22.6","552.45","'PRE    '","08-DEC-88","7223mult.sim"
"'2731-IPU'","1","13-AUG-87","1850","","10","23.9","194.4","'PRE    '","08-DEC-88","7225mult.sim"
"'2731-IPU'","1","13-AUG-87","1851","","5","25.5","179.01","'PRE    '","08-DEC-88","7225mult.sim"
"'2731-IPU'","1","13-AUG-87","1852","","5","25.5","172.34","'PRE    '","08-DEC-88","7225mult.sim"
"'2731-IPU'","1","13-AUG-87","1852","","10","24.2","204.5","'PRE    '","08-DEC-88","7225mult.sim"
"'4268-IPU'","32","13-AUG-87","1629","","5","24.3","245.66","'PRE    '","08-DEC-88","7225mult.sim"
"'4268-IPU'","32","13-AUG-87","1629","","10","23.4","206.32","'PRE    '","08-DEC-88","7225mult.sim"
"'4268-IPU'","32","13-AUG-87","1630","","10","23.1","183.2","'PRE    '","08-DEC-88","7225mult.sim"
"'4268-IPU'","32","13-AUG-87","1631","","5","24.2","999.99","'PRE    '","08-DEC-88","7225mult.sim"
"'4439-IPU'","11","13-AUG-87","1700","","5","23.6","228.63","'PRE    '","08-DEC-88","7225mult.sim"
"'4439-IPU'","11","13-AUG-87","1700","","10","23.1","247.74","'PRE    '","08-DEC-88","7225mult.sim"
"'4439-IPU'","11","13-AUG-87","1701","","10","23.0","227.22","'PRE    '","08-DEC-88","7225mult.sim"
"'4439-IPU'","11","13-AUG-87","1702","","5","24.2","156.75","'PRE    '","08-DEC-88","7225mult.sim"
"'4609-IPU'","17","13-AUG-87","1756","","10","24.3","317.89","'PRE    '","08-DEC-88","7225mult.sim"
"'4609-IPU'","17","13-AUG-87","1757","","5","25.4","340.59","'PRE    '","08-DEC-88","7225mult.sim"
"'4609-IPU'","17","13-AUG-87","1758","","10","24.3","317.02","'PRE    '","08-DEC-88","7225mult.sim"
"'4609-IPU'","17","13-AUG-87","1759","","5","24.9","276.76","'PRE    '","08-DEC-88","7225mult.sim"
"'8639-IPU'","21","13-AUG-87","1725","","10","24.6","309.51","'PRE    '","08-DEC-88","7225mult.sim"
"'8639-IPU'","21","13-AUG-87","1726","","5","25.8","216.6","'PRE    '","08-DEC-88","7225mult.sim"
"'8639-IPU'","21","13-AUG-87","1727","","5","25.2","357.17","'PRE    '","08-DEC-88","7225mult.sim"
"'8639-IPU'","21","13-AUG-87","1727","","10","24.5","203.87","'PRE    '","08-DEC-88","7225mult.sim"
"'2731-IPU'","1","14-AUG-87","1453","","10","23.5","210.58","'PRE    '","08-DEC-88","7226mult.sim"
"'2731-IPU'","1","14-AUG-87","1454","","10","23.4","219.41","'PRE    '","08-DEC-88","7226mult.sim"
"'2731-IPU'","1","14-AUG-87","1454","","5","23.8","195.56","'PRE    '","08-DEC-88","7226mult.sim"
"'2731-IPU'","1","14-AUG-87","1455","","5","23.8","187.52","'PRE    '","08-DEC-88","7226mult.sim"
"'2840-IPU'","883","14-AUG-87","1737","2015","3","","189.23","'PRE    '","19-SEP-89","7226mult.sim"
"'2840-IPU'","883","14-AUG-87","1745","1965","3","","213.7","'PRE    '","19-SEP-89","7226mult.sim"
"'2840-IPU'","883","14-AUG-87","1800","1915","3","","208.13","'PRE    '","19-SEP-89","7226mult.sim"
"'2840-IPU'","883","14-AUG-87","1814","1865","3","","314.65","'PRE    '","19-SEP-89","7226mult.sim"
"'2840-IPU'","883","14-AUG-87","1834","1765","3","","185.42","'PRE    '","19-SEP-89","7226mult.sim"
"'2840-IPU'","883","14-AUG-87","1843","1715","3","","202.65","'PRE    '","19-SEP-89","7226mult.sim"
"'2840-IPU'","883","14-AUG-87","1853","1665","3","","213.01","'PRE    '","19-SEP-89","7226mult.sim"
"'2840-IPU'","883","14-AUG-87","1905","1615","3","","193.54","'PRE    '","19-SEP-89","7226mult.sim"
"'2840-IPU'","883","14-AUG-87","1911","1580","3","","158.06","'PRE    '","19-SEP-89","7226mult.sim"
"'2840-IPU'","883","14-AUG-87","1919","1552","3","","250.11","'PRE    '","19-SEP-89","7226mult.sim"
"'2840-IPU'","883","14-AUG-87","1926","1517","3","","155.33","'PRE    '","19-SEP-89","7226mult.sim"
"'2840-IPU'","883","14-AUG-87","1935","1467","3","","194.8","'PRE    '","19-SEP-89","7226mult.sim"
"'2840-IPU'","883","14-AUG-87","1941","1417","3","","182.07","'PRE    '","19-SEP-89","7226mult.sim"
"'2840-IPU'","883","14-AUG-87","1949","1367","3","","189.7","'PRE    '","19-SEP-89","7226mult.sim"
"'2940-IPU'","884","14-AUG-87","2003","1345","3","","159.77","'PRE    '","19-SEP-89","7226mult.sim"
"'2940-IPU'","884","14-AUG-87","2008","1395","3","","159.9","'PRE    '","19-SEP-89","7226mult.sim"
"'2940-IPU'","884","14-AUG-87","2012","1445","3","","230.95","'PRE    '","19-SEP-89","7226mult.sim"
"'2940-IPU'","884","14-AUG-87","2018","1495","3","","219.15","'PRE    '","19-SEP-89","7226mult.sim"
"'2940-IPU'","884","14-AUG-87","2021","1545","3","","298.63","'PRE    '","19-SEP-89","7226mult.sim"
"'2940-IPU'","884","14-AUG-87","2023","1595","3","","161.52","'PRE    '","19-SEP-89","7226mult.sim"
"'2940-IPU'","884","14-AUG-87","2027","1645","3","","185.19","'PRE    '","19-SEP-89","7226mult.sim"
"'2940-IPU'","884","14-AUG-87","2032","1695","3","","174.62","'PRE    '","19-SEP-89","7226mult.sim"
"'2940-IPU'","884","14-AUG-87","2035","1730","3","","201.17","'PRE    '","19-SEP-89","7226mult.sim"
"'2940-IPU'","884","14-AUG-87","2045","1780","3","","370.99","'PRE    '","19-SEP-89","7226mult.sim"
"'2940-IPU'","884","14-AUG-87","2049","1830","3","","175.17","'PRE    '","19-SEP-89","7226mult.sim"
"'2940-IPU'","884","14-AUG-87","2107","2114","3","","221.8","'PRE    '","19-SEP-89","7226mult.sim"
"'3140-IPU'","886","14-AUG-87","2135","2164","3","","184.13","'PRE    '","19-SEP-89","7226mult.sim"
"'3140-IPU'","886","14-AUG-87","2139","2114","3","","204.16","'PRE    '","19-SEP-89","7226mult.sim"
"'3140-IPU'","886","14-AUG-87","2155","2064","3","","218.33","'PRE    '","19-SEP-89","7226mult.sim"
"'3140-IPU'","886","14-AUG-87","2200","2014","3","","179.6","'PRE    '","19-SEP-89","7226mult.sim"
"'3140-IPU'","886","14-AUG-87","2203","1964","3","","218.79","'PRE    '","19-SEP-89","7226mult.sim"
"'3140-IPU'","886","14-AUG-87","2206","1914","3","","237.76","'PRE    '","19-SEP-89","7226mult.sim"
"'3140-IPU'","886","14-AUG-87","2209","1864","3","","178.84","'PRE    '","19-SEP-89","7226mult.sim"
"'3140-IPU'","886","14-AUG-87","2212","1814","3","","201.84","'PRE    '","19-SEP-89","7226mult.sim"
"'3140-IPU'","886","14-AUG-87","2215","1764","3","","194.98","'PRE    '","19-SEP-89","7226mult.sim"
"'3140-IPU'","886","14-AUG-87","2218","1714","3","","156.87","'PRE    '","19-SEP-89","7226mult.sim"
"'3140-IPU'","886","14-AUG-87","2223","1664","3","","198.44","'PRE    '","19-SEP-89","7226mult.sim"
"'3140-IPU'","886","14-AUG-87","2226","1614","3","","247.47","'PRE    '","19-SEP-89","7226mult.sim"
"'3140-IPU'","886","14-AUG-87","2229","1564","3","","282.03","'PRE    '","19-SEP-89","7226mult.sim"
"'3140-IPU'","886","14-AUG-87","2233","1514","3","","249.39","'PRE    '","19-SEP-89","7226mult.sim"
"'4268-IPU'","32","14-AUG-87","1251","","10","23.7","209.52","'PRE    '","08-DEC-88","7226mult.sim"
"'4268-IPU'","32","14-AUG-87","1252","","5","23.3","242.03","'PRE    '","08-DEC-88","7226mult.sim"
"'4268-IPU'","32","14-AUG-87","1253","","10","23.5","189.8","'PRE    '","08-DEC-88","7226mult.sim"
"'4268-IPU'","32","14-AUG-87","1254","","5","23.2","999.99","'PRE    '","08-DEC-88","7226mult.sim"
"'4439-IPU'","11","14-AUG-87","1315","","10","23.1","258.8","'PRE    '","08-DEC-88","7226mult.sim"
"'4439-IPU'","11","14-AUG-87","1316","","5","22.9","230.7","'PRE    '","08-DEC-88","7226mult.sim"
"'4439-IPU'","11","14-AUG-87","1317","","10","22.9","235.41","'PRE    '","08-DEC-88","7226mult.sim"
"'4439-IPU'","11","14-AUG-87","1318","","5","22.8","172.69","'PRE    '","08-DEC-88","7226mult.sim"
"'4609-IPU'","17","14-AUG-87","1414","","10","23.7","999.99","'PRE    '","08-DEC-88","7226mult.sim"
"'4609-IPU'","17","14-AUG-87","1415","","5","23.7","368.1","'PRE    '","08-DEC-88","7226mult.sim"
"'4609-IPU'","17","14-AUG-87","1416","","5","23.6","299.58","'PRE    '","08-DEC-88","7226mult.sim"
"'4609-IPU'","17","14-AUG-87","1416","","10","23.5","350.53","'PRE    '","08-DEC-88","7226mult.sim"
"'8639-IPU'","21","14-AUG-87","1344","","10","24.1","343.89","'PRE    '","08-DEC-88","7226mult.sim"
"'8639-IPU'","21","14-AUG-87","1345","","5","23.8","218.01","'PRE    '","08-DEC-88","7226mult.sim"
"'8639-IPU'","21","14-AUG-87","1346","","5","23.7","350.99","'PRE    '","08-DEC-88","7226mult.sim"
"'8639-IPU'","21","14-AUG-87","1346","","10","23.8","204.95","'PRE    '","08-DEC-88","7226mult.sim"
"'2731-IPU'","1","15-AUG-87","1450","","10","24.2","189.27","'PRE    '","08-DEC-88","7227mult.sim"
"'2731-IPU'","1","15-AUG-87","1451","","5","24.0","188.81","'PRE    '","08-DEC-88","7227mult.sim"
"'2731-IPU'","1","15-AUG-87","1452","","10","24.2","195.09","'PRE    '","08-DEC-88","7227mult.sim"
"'2731-IPU'","1","15-AUG-87","1453","","5","24.0","186.28","'PRE    '","08-DEC-88","7227mult.sim"
"'2840-IPU'","883","15-AUG-87","1735","2015","3","","228.48","'PRE    '","19-SEP-89","7227mult.sim"
"'2840-IPU'","883","15-AUG-87","1741","1965","3","","341.6","'PRE    '","19-SEP-89","7227mult.sim"
"'2840-IPU'","883","15-AUG-87","1743","1915","3","","516.57","'PRE    '","19-SEP-89","7227mult.sim"
"'2840-IPU'","883","15-AUG-87","1748","1865","3","","247.23","'PRE    '","19-SEP-89","7227mult.sim"
"'2840-IPU'","883","15-AUG-87","1751","1815","3","","244.74","'PRE    '","19-SEP-89","7227mult.sim"
"'2840-IPU'","883","15-AUG-87","1753","1765","3","","208.43","'PRE    '","19-SEP-89","7227mult.sim"
"'2840-IPU'","883","15-AUG-87","1757","1715","3","","218.97","'PRE    '","19-SEP-89","7227mult.sim"
"'2840-IPU'","883","15-AUG-87","1805","1615","3","","233.93","'PRE    '","19-SEP-89","7227mult.sim"
"'2840-IPU'","883","15-AUG-87","1808","1580","3","","240.66","'PRE    '","19-SEP-89","7227mult.sim"
"'2840-IPU'","883","15-AUG-87","1810","1552","3","","225.48","'PRE    '","19-SEP-89","7227mult.sim"
"'2840-IPU'","883","15-AUG-87","1813","1517","3","","180.8","'PRE    '","19-SEP-89","7227mult.sim"
"'2840-IPU'","883","15-AUG-87","1816","1467","3","","211.0","'PRE    '","19-SEP-89","7227mult.sim"
"'2840-IPU'","883","15-AUG-87","1818","1417","3","","174.68","'PRE    '","19-SEP-89","7227mult.sim"
"'2840-IPU'","883","15-AUG-87","1821","1367","3","","219.22","'PRE    '","19-SEP-89","7227mult.sim"
"'4268-IPU'","32","15-AUG-87","1305","","10","24.5","207.68","'PRE    '","08-DEC-88","7227mult.sim"
"'4268-IPU'","32","15-AUG-87","1306","","5","23.7","240.26","'PRE    '","08-DEC-88","7227mult.sim"
"'4268-IPU'","32","15-AUG-87","1307","","10","24.4","194.86","'PRE    '","08-DEC-88","7227mult.sim"
"'4268-IPU'","32","15-AUG-87","1308","","5","23.9","999.99","'PRE    '","08-DEC-88","7227mult.sim"
"'4439-IPU'","11","15-AUG-87","1330","","5","23.6","224.8","'PRE    '","08-DEC-88","7227mult.sim"
"'4439-IPU'","11","15-AUG-87","1330","","10","23.9","251.93","'PRE    '","08-DEC-88","7227mult.sim"
"'4439-IPU'","11","15-AUG-87","1332","","10","23.9","237.84","'PRE    '","08-DEC-88","7227mult.sim"
"'4439-IPU'","11","15-AUG-87","1333","","5","23.3","189.81","'PRE    '","08-DEC-88","7227mult.sim"
"'4609-IPU'","17","15-AUG-87","1415","","10","24.4","302.44","'PRE    '","08-DEC-88","7227mult.sim"
"'4609-IPU'","17","15-AUG-87","1416","","10","24.1","325.05","'PRE    '","08-DEC-88","7227mult.sim"
"'4609-IPU'","17","15-AUG-87","1416","","5","24.3","321.5","'PRE    '","08-DEC-88","7227mult.sim"
"'4609-IPU'","17","15-AUG-87","1417","","5","23.8","287.31","'PRE    '","08-DEC-88","7227mult.sim"
"'8639-IPU'","21","15-AUG-87","1351","","5","24.0","220.44","'PRE    '","08-DEC-88","7227mult.sim"
"'8639-IPU'","21","15-AUG-87","1351","","10","24.7","310.31","'PRE    '","08-DEC-88","7227mult.sim"
"'8639-IPU'","21","15-AUG-87","1352","","10","24.5","206.81","'PRE    '","08-DEC-88","7227mult.sim"
"'8639-IPU'","21","15-AUG-87","1353","","5","23.8","334.51","'PRE    '","08-DEC-88","7227mult.sim"
"'2840-IPU'","883","21-AUG-87","1515","2015","3","","359.52","'PRE    '","19-SEP-89","7233mult.sim"
"'2840-IPU'","883","21-AUG-87","1527","1965","3","","492.27","'PRE    '","19-SEP-89","7233mult.sim"
"'2840-IPU'","883","21-AUG-87","1536","1915","3","","386.84","'PRE    '","19-SEP-89","7233mult.sim"
"'2840-IPU'","883","21-AUG-87","1548","1865","3","","338.87","'PRE    '","19-SEP-89","7233mult.sim"
"'2840-IPU'","883","21-AUG-87","1557","1815","3","","794.36","'PRE    '","19-SEP-89","7233mult.sim"
"'2840-IPU'","883","21-AUG-87","1602","1765","3","","425.8","'PRE    '","19-SEP-89","7233mult.sim"
"'2840-IPU'","883","21-AUG-87","1608","1715","3","","272.35","'PRE    '","19-SEP-89","7233mult.sim"
"'2840-IPU'","883","21-AUG-87","1621","1665","3","","527.36","'PRE    '","19-SEP-89","7233mult.sim"
"'2840-IPU'","883","21-AUG-87","1630","1615","3","","469.98","'PRE    '","19-SEP-89","7233mult.sim"
"'2840-IPU'","883","21-AUG-87","1638","1580","3","","201.39","'PRE    '","19-SEP-89","7233mult.sim"
"'2840-IPU'","883","21-AUG-87","1644","1552","3","","318.5","'PRE    '","19-SEP-89","7233mult.sim"
"'2840-IPU'","883","21-AUG-87","1651","1517","3","","257.82","'PRE    '","19-SEP-89","7233mult.sim"
"'2840-IPU'","883","21-AUG-87","1657","1467","3","","311.26","'PRE    '","19-SEP-89","7233mult.sim"
"'2840-IPU'","883","21-AUG-87","1702","1417","3","","322.15","'PRE    '","19-SEP-89","7233mult.sim"
"'2840-IPU'","883","21-AUG-87","1708","1367","3","","292.31","'PRE    '","19-SEP-89","7233mult.sim"
"'2940-IPU'","884","21-AUG-87","1728","1345","3","","341.65","'PRE    '","19-SEP-89","7233mult.sim"
"'2940-IPU'","884","21-AUG-87","1732","1395","3","","268.94","'PRE    '","19-SEP-89","7233mult.sim"
"'2940-IPU'","884","21-AUG-87","1735","1445","3","","306.47","'PRE    '","19-SEP-89","7233mult.sim"
"'2940-IPU'","884","21-AUG-87","1738","1495","3","","342.4","'PRE    '","19-SEP-89","7233mult.sim"
"'2940-IPU'","884","21-AUG-87","1741","1545","3","","282.43","'PRE    '","19-SEP-89","7233mult.sim"
"'2940-IPU'","884","21-AUG-87","1744","1595","3","","312.7","'PRE    '","19-SEP-89","7233mult.sim"
"'2940-IPU'","884","21-AUG-87","1746","1645","3","","166.38","'PRE    '","19-SEP-89","7233mult.sim"
"'2940-IPU'","884","21-AUG-87","1749","1695","3","","265.92","'PRE    '","19-SEP-89","7233mult.sim"
"'2940-IPU'","884","21-AUG-87","1751","1730","3","","328.04","'PRE    '","19-SEP-89","7233mult.sim"
"'2940-IPU'","884","21-AUG-87","1755","1780","3","","524.91","'PRE    '","19-SEP-89","7233mult.sim"
"'2940-IPU'","884","21-AUG-87","1800","1830","3","","527.32","'PRE    '","19-SEP-89","7233mult.sim"
"'2940-IPU'","884","21-AUG-87","1805","1930","3","","308.65","'PRE    '","19-SEP-89","7233mult.sim"
"'2940-IPU'","884","21-AUG-87","1809","1980","3","","283.6","'PRE    '","19-SEP-89","7233mult.sim"
"'2940-IPU'","884","21-AUG-87","1813","2030","3","","285.14","'PRE    '","19-SEP-89","7233mult.sim"
"'2940-IPU'","884","21-AUG-87","1817","2072","3","","546.53","'PRE    '","19-SEP-89","7233mult.sim"
"'2940-IPU'","884","21-AUG-87","1820","2114","3","","393.49","'PRE    '","19-SEP-89","7233mult.sim"
"'2940-IPU'","884","21-AUG-87","1856","1880","3","","406.13","'PRE    '","19-SEP-89","7233mult.sim"
"'3140-IPU'","886","21-AUG-87","1842","2164","3","","394.12","'PRE    '","19-SEP-89","7233mult.sim"
"'3140-IPU'","886","21-AUG-87","1845","2114","3","","342.03","'PRE    '","19-SEP-89","7233mult.sim"
"'3140-IPU'","886","21-AUG-87","1848","2064","3","","446.3","'PRE    '","19-SEP-89","7233mult.sim"
"'3140-IPU'","886","21-AUG-87","1850","2014","3","","370.56","'PRE    '","19-SEP-89","7233mult.sim"
"'3140-IPU'","886","21-AUG-87","1852","1964","3","","333.87","'PRE    '","19-SEP-89","7233mult.sim"
"'2731-IPU'","1","06-OCT-87","1442","","10","13.7","383.32","'PRE    '","08-DEC-88","7279mult.sim"
"'2731-IPU'","1","06-OCT-87","1443","","5","12.3","516.25","'PRE    '","08-DEC-88","7279mult.sim"
"'2731-IPU'","1","06-OCT-87","1444","","5","11.8","434.28","'PRE    '","08-DEC-88","7279mult.sim"
"'2731-IPU'","1","06-OCT-87","1444","","10","13.0","329.33","'PRE    '","08-DEC-88","7279mult.sim"
"'4268-IPU'","32","06-OCT-87","1253","","10","14.6","350.83","'PRE    '","08-DEC-88","7279mult.sim"
"'4268-IPU'","32","06-OCT-87","1253","","5","12.6","426.51","'PRE    '","08-DEC-88","7279mult.sim"
"'4268-IPU'","32","06-OCT-87","1254","","10","14.6","377.77","'PRE    '","08-DEC-88","7279mult.sim"
"'4268-IPU'","32","06-OCT-87","1255","","5","12.3","999.99","'PRE    '","08-DEC-88","7279mult.sim"
"'4439-IPU'","11","06-OCT-87","1313","","10","13.2","297.27","'PRE    '","08-DEC-88","7279mult.sim"
"'4439-IPU'","11","06-OCT-87","1315","","5","12.4","273.96","'PRE    '","08-DEC-88","7279mult.sim"
"'4439-IPU'","11","06-OCT-87","1316","","5","11.5","356.87","'PRE    '","08-DEC-88","7279mult.sim"
"'4439-IPU'","11","06-OCT-87","1316","","10","13.3","283.49","'PRE    '","08-DEC-88","7279mult.sim"
"'4609-IPU'","17","06-OCT-87","1402","","10","14.0","299.86","'PRE    '","08-DEC-88","7279mult.sim"
"'4609-IPU'","17","06-OCT-87","1403","","5","12.7","308.23","'PRE    '","08-DEC-88","7279mult.sim"
"'4609-IPU'","17","06-OCT-87","1404","","5","12.3","392.35","'PRE    '","08-DEC-88","7279mult.sim"
"'4609-IPU'","17","06-OCT-87","1404","","10","13.3","370.97","'PRE    '","08-DEC-88","7279mult.sim"
"'8639-IPU'","21","06-OCT-87","1335","","10","14.5","287.45","'PRE    '","08-DEC-88","7279mult.sim"
